filename,width,height,class,xmin,ymin,xmax,ymax
1584912969_Camera1_visible.png,1936,1216,yellow,1817,636,1841,662
1584912969_Camera1_visible.png,1936,1216,blue,1477,627,1496,650
1584912969_Camera1_visible.png,1936,1216,blue,1650,624,1667,645
1584912969_Camera1_visible.png,1936,1216,blue,1817,623,1829,642
1584914479_Camera1_visible.png,1936,1216,blue,350,791,431,892
1584914479_Camera1_visible.png,1936,1216,yellow,1680,787,1778,886
1584914479_Camera1_visible.png,1936,1216,blue,606,723,650,780
1584914479_Camera1_visible.png,1936,1216,yellow,1375,720,1425,776
1584914479_Camera1_visible.png,1936,1216,blue,689,698,724,739
1584914479_Camera1_visible.png,1936,1216,yellow,1259,696,1293,736
1584914479_Camera1_visible.png,1936,1216,blue,742,683,765,714
1584914479_Camera1_visible.png,1936,1216,yellow,1182,681,1207,711
1584914479_Camera1_visible.png,1936,1216,blue,764,673,786,698
1584914479_Camera1_visible.png,1936,1216,yellow,1128,671,1152,696
1584914479_Camera1_visible.png,1936,1216,blue,787,666,802,688
1584914479_Camera1_visible.png,1936,1216,yellow,1091,665,1108,686
1584914479_Camera1_visible.png,1936,1216,yellow,1062,660,1075,678
1584914041_Camera1_visible.png,1936,1216,blue,757,763,841,852
1584914041_Camera1_visible.png,1936,1216,blue,1226,718,1274,772
1584914041_Camera1_visible.png,1936,1216,blue,1579,703,1612,744
1584914041_Camera1_visible.png,1936,1216,blue,1884,696,1917,730
1584914041_Camera1_visible.png,1936,1216,blue,54,652,77,677
1584914041_Camera1_visible.png,1936,1216,blue,452,657,472,681
1584914041_Camera1_visible.png,1936,1216,blue,802,660,820,682
1584914041_Camera1_visible.png,1936,1216,yellow,168,648,184,669
1584914041_Camera1_visible.png,1936,1216,blue,1065,661,1083,681
1584914041_Camera1_visible.png,1936,1216,yellow,436,652,451,671
1584914041_Camera1_visible.png,1936,1216,yellow,688,654,702,672
1584914041_Camera1_visible.png,1936,1216,blue,1279,662,1293,680
1584914041_Camera1_visible.png,1936,1216,yellow,913,655,925,672
1584913583_Camera0_visible.png,1936,1216,blue,238,695,307,777
1584913583_Camera0_visible.png,1936,1216,yellow,1339,709,1407,788
1584913583_Camera0_visible.png,1936,1216,yellow,1881,956,1935,1045
1584913583_Camera0_visible.png,1936,1216,blue,476,652,515,703
1584913583_Camera0_visible.png,1936,1216,yellow,1181,662,1225,712
1584913583_Camera0_visible.png,1936,1216,yellow,1519,660,1554,705
1584913583_Camera0_visible.png,1936,1216,blue,0,634,34,680
1584913583_Camera0_visible.png,1936,1216,blue,582,631,610,669
1584913583_Camera0_visible.png,1936,1216,yellow,1106,639,1133,675
1584913583_Camera0_visible.png,1936,1216,blue,1837,644,1866,678
1584913583_Camera0_visible.png,1936,1216,blue,202,620,231,654
1584913583_Camera0_visible.png,1936,1216,yellow,1360,638,1385,672
1584913583_Camera0_visible.png,1936,1216,blue,642,619,665,648
1584913583_Camera0_visible.png,1936,1216,yellow,1065,625,1088,654
1584913583_Camera0_visible.png,1936,1216,blue,1665,630,1689,658
1584913583_Camera0_visible.png,1936,1216,blue,333,611,358,638
1584913583_Camera0_visible.png,1936,1216,yellow,1278,626,1298,652
1584913583_Camera0_visible.png,1936,1216,blue,689,611,706,636
1584913583_Camera0_visible.png,1936,1216,yellow,1031,617,1051,640
1584913583_Camera0_visible.png,1936,1216,blue,1550,621,1566,644
1584913583_Camera0_visible.png,1936,1216,blue,430,605,448,628
1584913583_Camera0_visible.png,1936,1216,blue,1775,624,1793,647
1584913583_Camera0_visible.png,1936,1216,yellow,100,601,117,623
1584913583_Camera0_visible.png,1936,1216,yellow,1224,617,1242,640
1584913583_Camera0_visible.png,1936,1216,blue,723,606,737,626
1584913583_Camera0_visible.png,1936,1216,yellow,1017,610,1031,630
1584913583_Camera0_visible.png,1936,1216,blue,1655,617,1670,636
1584913583_Camera0_visible.png,1936,1216,yellow,223,597,238,616
1584913583_Camera0_visible.png,1936,1216,blue,1461,615,1475,634
1584913583_Camera0_visible.png,1936,1216,blue,501,601,515,620
1584913583_Camera0_visible.png,1936,1216,yellow,1182,611,1195,630
1584913583_Camera0_visible.png,1936,1216,blue,753,602,765,619
1584913583_Camera0_visible.png,1936,1216,yellow,1009,606,1020,623
1584912707_Camera1_visible.png,1936,1216,blue,553,799,634,912
1584912707_Camera1_visible.png,1936,1216,yellow,1741,722,1801,787
1584912707_Camera1_visible.png,1936,1216,blue,841,723,898,786
1584912707_Camera1_visible.png,1936,1216,yellow,1583,689,1627,733
1584912707_Camera1_visible.png,1936,1216,blue,960,691,996,734
1584912707_Camera1_visible.png,1936,1216,yellow,1839,670,1868,704
1584912707_Camera1_visible.png,1936,1216,yellow,1488,672,1516,705
1584912707_Camera1_visible.png,1936,1216,blue,1012,675,1039,707
1584912707_Camera1_visible.png,1936,1216,yellow,1719,660,1742,687
1584912707_Camera1_visible.png,1936,1216,blue,15,673,39,699
1584912707_Camera1_visible.png,1936,1216,yellow,1413,662,1436,688
1584912707_Camera1_visible.png,1936,1216,blue,1031,664,1047,691
1584912707_Camera1_visible.png,1936,1216,blue,238,664,257,686
1584912707_Camera1_visible.png,1936,1216,yellow,1635,653,1652,675
1584912707_Camera1_visible.png,1936,1216,yellow,1333,655,1351,676
1584912707_Camera1_visible.png,1936,1216,blue,1854,645,1870,665
1584912707_Camera1_visible.png,1936,1216,blue,1014,658,1031,680
1584912707_Camera1_visible.png,1936,1216,blue,941,655,956,675
1584912707_Camera1_visible.png,1936,1216,blue,383,659,400,679
1584912707_Camera1_visible.png,1936,1216,blue,764,655,782,674
1584912707_Camera1_visible.png,1936,1216,yellow,1565,648,1579,667
1584912707_Camera1_visible.png,1936,1216,blue,565,656,579,675
1584912707_Camera1_visible.png,1936,1216,yellow,1136,650,1149,668
1584914474_Camera0_visible.png,1936,1216,yellow,1572,794,1684,917
1584914474_Camera0_visible.png,1936,1216,blue,213,718,270,792
1584914474_Camera0_visible.png,1936,1216,yellow,1176,710,1238,777
1584914474_Camera0_visible.png,1936,1216,blue,357,677,396,724
1584914474_Camera0_visible.png,1936,1216,yellow,997,674,1035,717
1584914474_Camera0_visible.png,1936,1216,blue,414,659,440,695
1584914474_Camera0_visible.png,1936,1216,yellow,910,657,938,691
1584914474_Camera0_visible.png,1936,1216,blue,449,647,470,675
1584914474_Camera0_visible.png,1936,1216,yellow,850,646,869,673
1584914474_Camera0_visible.png,1936,1216,blue,465,639,482,663
1584914474_Camera0_visible.png,1936,1216,yellow,803,638,819,661
1584914474_Camera0_visible.png,1936,1216,blue,479,634,496,654
1584914474_Camera0_visible.png,1936,1216,yellow,768,633,782,652
1584913467_Camera0_visible.png,1936,1216,blue,117,792,237,921
1584913467_Camera0_visible.png,1936,1216,yellow,1712,796,1819,912
1584913467_Camera0_visible.png,1936,1216,yellow,1410,719,1473,785
1584913467_Camera0_visible.png,1936,1216,blue,529,702,589,765
1584913467_Camera0_visible.png,1936,1216,yellow,1491,693,1540,743
1584913467_Camera0_visible.png,1936,1216,yellow,1749,684,1790,726
1584913467_Camera0_visible.png,1936,1216,blue,926,672,958,714
1584913467_Camera0_visible.png,1936,1216,blue,227,656,256,691
1584913467_Camera0_visible.png,1936,1216,blue,1372,664,1398,697
1584913467_Camera0_visible.png,1936,1216,blue,718,656,746,689
1584913467_Camera0_visible.png,1936,1216,blue,1805,664,1830,695
1584913467_Camera0_visible.png,1936,1216,blue,1136,657,1162,687
1584913467_Camera0_visible.png,1936,1216,blue,1504,657,1530,686
1584913467_Camera0_visible.png,1936,1216,blue,1841,658,1864,685
1584913467_Camera0_visible.png,1936,1216,yellow,639,646,661,672
1584913467_Camera0_visible.png,1936,1216,yellow,245,645,260,673
1584913467_Camera0_visible.png,1936,1216,yellow,995,647,1014,671
1584913467_Camera0_visible.png,1936,1216,yellow,1314,648,1331,671
1584913467_Camera0_visible.png,1936,1216,yellow,1609,649,1627,671
1584913467_Camera0_visible.png,1936,1216,yellow,1874,650,1893,671
1584913637_Camera0_visible.png,1936,1216,blue,245,771,350,900
1584913637_Camera0_visible.png,1936,1216,yellow,1603,674,1665,743
1584913637_Camera0_visible.png,1936,1216,blue,664,678,728,744
1584913637_Camera0_visible.png,1936,1216,yellow,1898,635,1935,681
1584913637_Camera0_visible.png,1936,1216,yellow,1467,639,1503,685
1584913637_Camera0_visible.png,1936,1216,blue,826,643,859,688
1584913637_Camera0_visible.png,1936,1216,yellow,1715,618,1750,652
1584913637_Camera0_visible.png,1936,1216,yellow,1383,622,1411,656
1584913637_Camera0_visible.png,1936,1216,blue,908,625,932,659
1584913637_Camera0_visible.png,1936,1216,yellow,1605,608,1626,635
1584913637_Camera0_visible.png,1936,1216,blue,948,614,971,641
1584913637_Camera0_visible.png,1936,1216,yellow,1340,611,1362,638
1584913637_Camera0_visible.png,1936,1216,blue,1862,598,1885,621
1584913637_Camera0_visible.png,1936,1216,blue,0,618,20,641
1584913637_Camera0_visible.png,1936,1216,yellow,1522,601,1542,624
1584913637_Camera0_visible.png,1936,1216,blue,974,606,993,629
1584913637_Camera0_visible.png,1936,1216,yellow,1304,604,1321,626
1584913637_Camera0_visible.png,1936,1216,blue,1758,593,1776,613
1584913637_Camera0_visible.png,1936,1216,blue,167,611,183,630
1584913637_Camera0_visible.png,1936,1216,yellow,1464,597,1480,616
1584913637_Camera0_visible.png,1936,1216,blue,993,601,1007,620
1584913637_Camera0_visible.png,1936,1216,yellow,1277,598,1291,617
1584913468_Camera1_visible.png,1936,1216,blue,832,763,914,869
1584913468_Camera1_visible.png,1936,1216,blue,1694,703,1757,769
1584913468_Camera1_visible.png,1936,1216,blue,446,700,508,765
1584913468_Camera1_visible.png,1936,1216,blue,1228,688,1274,744
1584913468_Camera1_visible.png,1936,1216,blue,1833,679,1874,728
1584913468_Camera1_visible.png,1936,1216,yellow,388,670,426,714
1584913468_Camera1_visible.png,1936,1216,yellow,969,664,1003,703
1584913468_Camera1_visible.png,1936,1216,yellow,1452,659,1481,695
1584913468_Camera1_visible.png,1936,1216,yellow,1872,655,1898,688
1584913950_Camera1_visible.png,1936,1216,blue,140,773,239,873
1584913950_Camera1_visible.png,1936,1216,yellow,1464,781,1554,877
1584913950_Camera1_visible.png,1936,1216,blue,438,712,491,770
1584913950_Camera1_visible.png,1936,1216,yellow,1229,718,1282,773
1584913950_Camera1_visible.png,1936,1216,blue,564,686,596,727
1584913950_Camera1_visible.png,1936,1216,yellow,1134,690,1163,729
1584913950_Camera1_visible.png,1936,1216,blue,193,676,223,712
1584913950_Camera1_visible.png,1936,1216,blue,622,672,647,703
1584913950_Camera1_visible.png,1936,1216,yellow,1070,675,1092,705
1584913950_Camera1_visible.png,1936,1216,blue,337,665,358,693
1584913950_Camera1_visible.png,1936,1216,blue,654,662,675,688
1584913950_Camera1_visible.png,1936,1216,blue,439,658,458,682
1584913950_Camera1_visible.png,1936,1216,yellow,120,655,141,678
1584913950_Camera1_visible.png,1936,1216,yellow,1021,665,1039,689
1584913950_Camera1_visible.png,1936,1216,blue,550,656,567,679
1584913950_Camera1_visible.png,1936,1216,blue,636,658,651,680
1584913950_Camera1_visible.png,1936,1216,yellow,896,657,910,677
1584913950_Camera1_visible.png,1936,1216,yellow,484,651,498,670
1584913206_Camera1_visible.png,1936,1216,yellow,1428,832,1557,980
1584913206_Camera1_visible.png,1936,1216,blue,103,722,172,798
1584913206_Camera1_visible.png,1936,1216,yellow,1138,715,1189,785
1584913206_Camera1_visible.png,1936,1216,blue,194,692,251,748
1584913206_Camera1_visible.png,1936,1216,blue,27,689,76,743
1584913206_Camera1_visible.png,1936,1216,yellow,841,674,883,718
1584913206_Camera1_visible.png,1936,1216,yellow,42,668,75,707
1584914320_Camera0_visible.png,1936,1216,blue,307,741,400,839
1584914320_Camera0_visible.png,1936,1216,yellow,1610,788,1700,883
1584914320_Camera0_visible.png,1936,1216,blue,366,692,415,756
1584914320_Camera0_visible.png,1936,1216,yellow,1145,706,1187,759
1584914320_Camera0_visible.png,1936,1216,blue,284,660,323,706
1584914320_Camera0_visible.png,1936,1216,yellow,863,673,898,712
1584914320_Camera0_visible.png,1936,1216,blue,223,641,249,676
1584914320_Camera0_visible.png,1936,1216,yellow,694,653,722,684
1584914320_Camera0_visible.png,1936,1216,blue,178,630,202,658
1584914320_Camera0_visible.png,1936,1216,yellow,573,640,592,665
1584914320_Camera0_visible.png,1936,1216,blue,143,621,162,645
1584914320_Camera0_visible.png,1936,1216,yellow,484,631,500,652
1584914320_Camera0_visible.png,1936,1216,blue,112,615,129,635
1584914320_Camera0_visible.png,1936,1216,yellow,413,623,427,642
1584914323_Camera1_visible.png,1936,1216,yellow,1765,879,1917,1045
1584914323_Camera1_visible.png,1936,1216,blue,235,734,310,813
1584914323_Camera1_visible.png,1936,1216,yellow,1288,741,1358,816
1584914323_Camera1_visible.png,1936,1216,blue,452,693,493,743
1584914323_Camera1_visible.png,1936,1216,yellow,1141,698,1182,746
1584914323_Camera1_visible.png,1936,1216,blue,18,678,54,722
1584914323_Camera1_visible.png,1936,1216,blue,540,672,568,709
1584914323_Camera1_visible.png,1936,1216,yellow,1062,676,1087,711
1584914323_Camera1_visible.png,1936,1216,blue,214,663,248,696
1584914323_Camera1_visible.png,1936,1216,blue,589,660,614,689
1584914323_Camera1_visible.png,1936,1216,yellow,1003,663,1023,691
1584914323_Camera1_visible.png,1936,1216,blue,350,655,372,682
1584914323_Camera1_visible.png,1936,1216,blue,478,653,497,678
1584914323_Camera1_visible.png,1936,1216,blue,569,654,588,680
1584914323_Camera1_visible.png,1936,1216,yellow,0,651,14,677
1584914323_Camera1_visible.png,1936,1216,yellow,862,653,880,675
1584914323_Camera1_visible.png,1936,1216,yellow,412,647,428,667
1584912919_Camera0_visible.png,1936,1216,blue,397,798,503,916
1584912919_Camera0_visible.png,1936,1216,yellow,1752,734,1823,804
1584912919_Camera0_visible.png,1936,1216,blue,820,717,880,781
1584912919_Camera0_visible.png,1936,1216,yellow,1701,698,1747,746
1584912919_Camera0_visible.png,1936,1216,blue,1064,687,1097,730
1584912919_Camera0_visible.png,1936,1216,yellow,1750,681,1788,718
1584912919_Camera0_visible.png,1936,1216,blue,1259,671,1289,704
1584912919_Camera0_visible.png,1936,1216,yellow,1871,671,1896,702
1584912919_Camera0_visible.png,1936,1216,blue,1461,662,1484,689
1584912919_Camera0_visible.png,1936,1216,blue,1676,657,1696,681
1584912919_Camera0_visible.png,1936,1216,blue,1901,654,1924,676
1584914478_Camera1_visible.png,1936,1216,blue,105,809,221,927
1584914478_Camera1_visible.png,1936,1216,yellow,1601,799,1701,907
1584914478_Camera1_visible.png,1936,1216,blue,395,733,445,799
1584914478_Camera1_visible.png,1936,1216,yellow,1270,729,1328,791
1584914478_Camera1_visible.png,1936,1216,blue,511,698,548,741
1584914478_Camera1_visible.png,1936,1216,yellow,1106,696,1140,737
1584914478_Camera1_visible.png,1936,1216,blue,557,682,586,716
1584914478_Camera1_visible.png,1936,1216,yellow,1032,681,1058,713
1584914478_Camera1_visible.png,1936,1216,blue,590,671,610,698
1584914478_Camera1_visible.png,1936,1216,yellow,969,670,992,696
1584914478_Camera1_visible.png,1936,1216,blue,605,664,622,686
1584914478_Camera1_visible.png,1936,1216,yellow,927,663,942,685
1584914478_Camera1_visible.png,1936,1216,blue,617,659,631,678
1584914478_Camera1_visible.png,1936,1216,yellow,893,658,906,677
1584912619_Camera0_visible.png,1936,1216,yellow,1836,921,1935,1104
1584912619_Camera0_visible.png,1936,1216,blue,113,748,198,835
1584912619_Camera0_visible.png,1936,1216,yellow,1257,759,1330,839
1584912619_Camera0_visible.png,1936,1216,blue,340,700,387,754
1584912619_Camera0_visible.png,1936,1216,yellow,1076,709,1123,759
1584912619_Camera0_visible.png,1936,1216,blue,436,678,471,717
1584912619_Camera0_visible.png,1936,1216,yellow,978,685,1004,721
1584912619_Camera0_visible.png,1936,1216,blue,490,665,518,695
1584912619_Camera0_visible.png,1936,1216,yellow,920,671,942,700
1584912619_Camera0_visible.png,1936,1216,blue,521,657,539,682
1584912619_Camera0_visible.png,1936,1216,yellow,873,662,892,685
1584912619_Camera0_visible.png,1936,1216,blue,538,651,556,672
1584912619_Camera0_visible.png,1936,1216,yellow,839,655,854,675
1584912619_Camera0_visible.png,1936,1216,yellow,806,650,818,667
1584914477_Camera0_visible.png,1936,1216,blue,290,769,390,872
1584914477_Camera0_visible.png,1936,1216,yellow,1629,766,1722,864
1584914477_Camera0_visible.png,1936,1216,blue,518,707,563,768
1584914477_Camera0_visible.png,1936,1216,yellow,1336,706,1389,764
1584914477_Camera0_visible.png,1936,1216,blue,615,676,648,718
1584914477_Camera0_visible.png,1936,1216,yellow,1180,676,1214,715
1584914477_Camera0_visible.png,1936,1216,blue,653,662,681,694
1584914477_Camera0_visible.png,1936,1216,yellow,1105,662,1130,693
1584914477_Camera0_visible.png,1936,1216,blue,681,652,700,678
1584914477_Camera0_visible.png,1936,1216,yellow,1049,652,1068,677
1584914477_Camera0_visible.png,1936,1216,blue,695,645,710,667
1584914477_Camera0_visible.png,1936,1216,yellow,1003,645,1022,666
1584914477_Camera0_visible.png,1936,1216,blue,705,640,720,659
1584914477_Camera0_visible.png,1936,1216,yellow,972,640,985,658
1584912709_Camera0_visible.png,1936,1216,yellow,1112,744,1189,837
1584912709_Camera0_visible.png,1936,1216,yellow,1691,685,1740,742
1584912709_Camera0_visible.png,1936,1216,yellow,504,686,545,740
1584912709_Camera0_visible.png,1936,1216,yellow,1409,660,1444,700
1584912709_Camera0_visible.png,1936,1216,yellow,1243,648,1268,681
1584912709_Camera0_visible.png,1936,1216,yellow,214,650,239,680
1584912709_Camera0_visible.png,1936,1216,yellow,1000,646,1028,677
1584912709_Camera0_visible.png,1936,1216,yellow,623,647,649,677
1584912709_Camera0_visible.png,1936,1216,blue,1567,640,1593,669
1584912709_Camera0_visible.png,1936,1216,blue,1767,633,1792,659
1584912709_Camera0_visible.png,1936,1216,blue,312,639,331,664
1584912709_Camera0_visible.png,1936,1216,blue,692,637,712,662
1584912709_Camera0_visible.png,1936,1216,blue,1087,636,1106,661
1584912709_Camera0_visible.png,1936,1216,blue,1544,629,1561,652
1584912709_Camera0_visible.png,1936,1216,blue,186,633,202,653
1584912709_Camera0_visible.png,1936,1216,blue,1311,628,1326,649
1584912709_Camera0_visible.png,1936,1216,blue,480,631,497,652
1584912709_Camera0_visible.png,1936,1216,yellow,1702,625,1718,645
1584912709_Camera0_visible.png,1936,1216,blue,1076,628,1092,649
1584912709_Camera0_visible.png,1936,1216,blue,778,630,793,650
1584912709_Camera0_visible.png,1936,1216,yellow,1376,624,1389,642
1584912709_Camera0_visible.png,1936,1216,yellow,1064,624,1076,642
1584912709_Camera0_visible.png,1936,1216,yellow,806,625,820,643
1584912709_Camera0_visible.png,1936,1216,yellow,549,627,562,644
1584912701_Camera0_visible.png,1936,1216,blue,422,779,538,903
1584912701_Camera0_visible.png,1936,1216,blue,54,695,123,761
1584912701_Camera0_visible.png,1936,1216,blue,1267,685,1318,746
1584912701_Camera0_visible.png,1936,1216,blue,407,661,450,706
1584912701_Camera0_visible.png,1936,1216,blue,603,643,633,677
1584912701_Camera0_visible.png,1936,1216,yellow,154,642,180,675
1584912701_Camera0_visible.png,1936,1216,blue,1500,640,1528,673
1584912701_Camera0_visible.png,1936,1216,yellow,1635,631,1659,658
1584912701_Camera0_visible.png,1936,1216,blue,1096,631,1118,658
1584912701_Camera0_visible.png,1936,1216,blue,722,632,743,659
1584912701_Camera0_visible.png,1936,1216,yellow,352,632,371,658
1584912701_Camera0_visible.png,1936,1216,yellow,1398,627,1418,651
1584912701_Camera0_visible.png,1936,1216,blue,803,624,824,647
1584912701_Camera0_visible.png,1936,1216,yellow,491,624,509,646
1584912701_Camera0_visible.png,1936,1216,yellow,1292,623,1308,644
1584912701_Camera0_visible.png,1936,1216,blue,981,623,996,644
1584912701_Camera0_visible.png,1936,1216,blue,867,619,881,638
1584912701_Camera0_visible.png,1936,1216,yellow,595,619,608,638
1584912701_Camera0_visible.png,1936,1216,blue,1021,617,1034,635
1584912701_Camera0_visible.png,1936,1216,yellow,1285,618,1296,637
1584913862_Camera1_visible.png,1936,1216,yellow,1093,767,1163,857
1584913862_Camera1_visible.png,1936,1216,yellow,527,724,572,780
1584913862_Camera1_visible.png,1936,1216,yellow,85,711,129,755
1584913862_Camera1_visible.png,1936,1216,yellow,1744,658,1766,687
1584913862_Camera1_visible.png,1936,1216,yellow,1424,657,1442,682
1584913862_Camera1_visible.png,1936,1216,blue,1626,648,1643,670
1584913862_Camera1_visible.png,1936,1216,yellow,1167,656,1185,678
1584913862_Camera1_visible.png,1936,1216,blue,1357,648,1371,668
1584913862_Camera1_visible.png,1936,1216,yellow,949,656,963,676
1584913862_Camera1_visible.png,1936,1216,blue,1132,649,1145,667
1584913862_Camera1_visible.png,1936,1216,yellow,763,657,776,674
1584913369_Camera1_visible.png,1936,1216,yellow,1363,889,1522,1071
1584913369_Camera1_visible.png,1936,1216,yellow,879,743,944,820
1584913369_Camera1_visible.png,1936,1216,yellow,669,702,718,753
1584913369_Camera1_visible.png,1936,1216,yellow,492,681,524,718
1584913369_Camera1_visible.png,1936,1216,yellow,316,672,343,702
1584913369_Camera1_visible.png,1936,1216,yellow,98,668,122,694
1584913100_Camera1_visible.png,1936,1216,yellow,1835,807,1935,921
1584913100_Camera1_visible.png,1936,1216,blue,319,770,418,882
1584913100_Camera1_visible.png,1936,1216,yellow,1514,722,1566,786
1584913100_Camera1_visible.png,1936,1216,blue,647,700,707,762
1584913100_Camera1_visible.png,1936,1216,yellow,1420,689,1459,733
1584913100_Camera1_visible.png,1936,1216,blue,809,673,849,715
1584913100_Camera1_visible.png,1936,1216,yellow,1399,672,1426,705
1584913100_Camera1_visible.png,1936,1216,blue,935,659,958,691
1584913100_Camera1_visible.png,1936,1216,yellow,1423,662,1444,689
1584913100_Camera1_visible.png,1936,1216,blue,1041,651,1063,677
1584913100_Camera1_visible.png,1936,1216,yellow,1465,656,1481,679
1584913100_Camera1_visible.png,1936,1216,blue,1144,646,1160,668
1584913100_Camera1_visible.png,1936,1216,yellow,1524,652,1540,672
1584913100_Camera1_visible.png,1936,1216,blue,1247,644,1261,662
1584913861_Camera0_visible.png,1936,1216,blue,153,793,259,917
1584913861_Camera0_visible.png,1936,1216,yellow,1484,720,1567,810
1584913861_Camera0_visible.png,1936,1216,blue,31,724,107,797
1584913861_Camera0_visible.png,1936,1216,yellow,877,679,924,734
1584913861_Camera0_visible.png,1936,1216,yellow,471,667,504,708
1584913861_Camera0_visible.png,1936,1216,yellow,66,666,99,701
1584913861_Camera0_visible.png,1936,1216,yellow,1640,615,1660,642
1584913861_Camera0_visible.png,1936,1216,blue,1821,605,1840,629
1584913861_Camera0_visible.png,1936,1216,yellow,1338,617,1355,641
1584913861_Camera0_visible.png,1936,1216,blue,1503,608,1521,629
1584913861_Camera0_visible.png,1936,1216,yellow,1076,620,1094,641
1584913861_Camera0_visible.png,1936,1216,yellow,848,622,864,642
1584913861_Camera0_visible.png,1936,1216,blue,1234,611,1248,630
1584913861_Camera0_visible.png,1936,1216,yellow,635,626,648,644
1584913861_Camera0_visible.png,1936,1216,blue,998,615,1011,632
1584914176_Camera0_visible.png,1936,1216,yellow,833,890,999,1091
1584914176_Camera0_visible.png,1936,1216,blue,1528,712,1614,803
1584914176_Camera0_visible.png,1936,1216,blue,598,703,664,771
1584914176_Camera0_visible.png,1936,1216,blue,122,696,173,750
1584914176_Camera0_visible.png,1936,1216,blue,0,682,27,726
1584914176_Camera0_visible.png,1936,1216,blue,92,666,129,702
1584914176_Camera0_visible.png,1936,1216,blue,289,651,312,680
1584914176_Camera0_visible.png,1936,1216,blue,1834,609,1856,636
1584914176_Camera0_visible.png,1936,1216,blue,463,639,483,663
1584914176_Camera0_visible.png,1936,1216,blue,1592,607,1610,630
1584914176_Camera0_visible.png,1936,1216,yellow,170,645,188,668
1584914176_Camera0_visible.png,1936,1216,yellow,1893,599,1913,620
1584914176_Camera0_visible.png,1936,1216,blue,628,629,643,650
1584914176_Camera0_visible.png,1936,1216,yellow,1780,597,1797,616
1584914176_Camera0_visible.png,1936,1216,yellow,153,640,169,659
1584914176_Camera0_visible.png,1936,1216,blue,1487,604,1504,623
1584914176_Camera0_visible.png,1936,1216,yellow,388,634,402,653
1584914176_Camera0_visible.png,1936,1216,blue,779,621,792,639
1584913954_Camera0_visible.png,1936,1216,yellow,151,814,247,935
1584913954_Camera0_visible.png,1936,1216,yellow,1744,628,1766,657
1584913954_Camera0_visible.png,1936,1216,blue,86,671,110,699
1584913954_Camera0_visible.png,1936,1216,blue,201,665,221,692
1584913954_Camera0_visible.png,1936,1216,yellow,574,656,593,682
1584913954_Camera0_visible.png,1936,1216,blue,1844,618,1865,643
1584913954_Camera0_visible.png,1936,1216,yellow,1362,633,1382,658
1584913954_Camera0_visible.png,1936,1216,blue,174,663,194,687
1584913954_Camera0_visible.png,1936,1216,blue,1514,623,1531,645
1584913954_Camera0_visible.png,1936,1216,blue,34,662,54,684
1584913954_Camera0_visible.png,1936,1216,yellow,1066,636,1081,659
1584913954_Camera0_visible.png,1936,1216,yellow,473,650,488,671
1584913954_Camera0_visible.png,1936,1216,blue,1244,627,1261,647
1584913954_Camera0_visible.png,1936,1216,yellow,0,689,12,720
1584913954_Camera0_visible.png,1936,1216,yellow,834,639,849,659
1584913954_Camera0_visible.png,1936,1216,yellow,319,651,334,670
1584913954_Camera0_visible.png,1936,1216,blue,1023,630,1036,648
1584913954_Camera0_visible.png,1936,1216,yellow,643,641,656,659
1584913368_Camera1_visible.png,1936,1216,blue,736,814,834,953
1584913368_Camera1_visible.png,1936,1216,blue,1123,715,1181,788
1584913368_Camera1_visible.png,1936,1216,blue,1245,676,1282,724
1584913368_Camera1_visible.png,1936,1216,yellow,1823,654,1856,691
1584913368_Camera1_visible.png,1936,1216,blue,1281,656,1316,693
1584913368_Camera1_visible.png,1936,1216,yellow,1692,642,1723,671
1584913368_Camera1_visible.png,1936,1216,blue,1269,645,1292,674
1584913368_Camera1_visible.png,1936,1216,yellow,1558,634,1577,657
1584913368_Camera1_visible.png,1936,1216,blue,1225,637,1242,662
1584913368_Camera1_visible.png,1936,1216,blue,1153,633,1168,654
1584913368_Camera1_visible.png,1936,1216,yellow,1421,629,1435,649
1584913368_Camera1_visible.png,1936,1216,blue,1041,631,1056,650
1584913368_Camera1_visible.png,1936,1216,yellow,1258,627,1271,644
1584912968_Camera0_visible.png,1936,1216,yellow,1476,793,1565,908
1584912968_Camera0_visible.png,1936,1216,yellow,867,702,926,765
1584912968_Camera0_visible.png,1936,1216,yellow,567,665,610,710
1584912968_Camera0_visible.png,1936,1216,yellow,396,645,424,680
1584912968_Camera0_visible.png,1936,1216,yellow,297,633,318,662
1584912968_Camera0_visible.png,1936,1216,yellow,276,625,294,649
1584912968_Camera0_visible.png,1936,1216,blue,13,614,32,635
1584912968_Camera0_visible.png,1936,1216,yellow,330,621,345,642
1584912968_Camera0_visible.png,1936,1216,yellow,419,618,432,636
1584914321_Camera0_visible.png,1936,1216,yellow,1341,785,1436,889
1584914321_Camera0_visible.png,1936,1216,blue,73,737,135,806
1584914321_Camera0_visible.png,1936,1216,yellow,983,718,1036,778
1584914321_Camera0_visible.png,1936,1216,blue,175,702,224,749
1584914321_Camera0_visible.png,1936,1216,yellow,817,691,851,733
1584914321_Camera0_visible.png,1936,1216,blue,232,683,260,719
1584914321_Camera0_visible.png,1936,1216,yellow,722,676,750,708
1584914321_Camera0_visible.png,1936,1216,blue,259,672,280,700
1584914321_Camera0_visible.png,1936,1216,yellow,659,666,679,692
1584914321_Camera0_visible.png,1936,1216,blue,275,664,291,688
